moteur,requete,doc_top1,score_top1,doc_top2,score_top2,doc_top3,score_top3,doc_top4,score_top4,doc_top5,score_top5,trouve_ou_non
bm25,langue roumain,wiki_066072.txt,12.168178716186254,wiki_098464.txt,8.585283822761777,wiki_108139.txt,8.159284933684118,wiki_058433.txt,7.444964553808636,wiki_076757.txt,7.380900819792579,OUI
bm25,langue roumanie,wiki_099964.txt,12.435859843410983,wiki_108139.txt,8.159284933684118,wiki_058433.txt,7.444964553808636,wiki_076757.txt,7.380900819792579,wiki_073990.txt,6.8779271574214285,OUI
bm25,énergie marine,wiki_090261.txt,14.451474443524113,wiki_082743.txt,10.258989108188718,wiki_072045.txt,8.81914106369754,wiki_075387.txt,8.667692001193208,wiki_102194.txt,7.507445521326465,OUI
bm25,définition énergie des mers,wiki_090261.txt,17.65678565717858,wiki_082743.txt,10.258989108188718,wiki_094224.txt,10.066311431746737,wiki_098098.txt,8.779856662408884,wiki_075387.txt,8.667692001193208,OUI
bm25,où est tianjin,wiki_013117.txt,16.801227362980605,,,,,,,,,OUI
bm25,tianjin chine,wiki_013117.txt,23.732006081476783,wiki_060088.txt,8.6278935379771,wiki_013271.txt,8.525751467104211,wiki_062857.txt,7.704904596544006,wiki_070405.txt,7.6678629782147265,OUI
bm25,château de gaillard,wiki_090155.txt,24.223728044167483,wiki_068087.txt,8.68403359761111,wiki_062953.txt,8.387770776815266,wiki_025851.txt,7.734319601839955,wiki_070215.txt,6.502057993017605,OUI
bm25,chateau gaillard,wiki_090155.txt,24.223728044167483,wiki_068087.txt,8.68403359761111,wiki_062953.txt,8.387770776815266,wiki_025851.txt,7.734319601839955,wiki_070215.txt,6.502057993017605,OUI
bm25,qu'est-ce que la 6e armée,wiki_016480.txt,17.778593264052326,wiki_011198.txt,13.457605580299504,wiki_013083.txt,8.001117684561725,wiki_044519.txt,7.194084616776518,wiki_069878.txt,7.026948158043753,OUI
bm25,6e armee ottomane,wiki_016480.txt,25.564455047781912,wiki_011198.txt,13.457605580299504,wiki_112022.txt,11.246371532044794,wiki_046669.txt,8.447030078931114,wiki_013083.txt,8.001117684561725,OUI
bm25,course à pied,wiki_042186.txt,15.14204667675633,wiki_019479.txt,12.479014605536896,wiki_024632.txt,10.662384639296878,wiki_046503.txt,8.523434697035114,wiki_116705.txt,8.446552112780097,OUI
bm25,trail,wiki_042186.txt,15.746121966013337,wiki_046295.txt,11.164026740034739,wiki_081831.txt,6.743780877948302,,,,,OUI
bm25,david guetta,wiki_101989.txt,23.972853042001958,wiki_087117.txt,8.902281315060282,wiki_102668.txt,8.195522588682685,wiki_106371.txt,7.842878194977992,wiki_040507.txt,7.088752457219473,OUI
bm25,David Guetta DJ,wiki_101989.txt,35.28184179686703,wiki_117506.txt,13.828367428187683,wiki_087117.txt,8.902281315060282,wiki_102668.txt,8.195522588682685,wiki_106371.txt,7.842878194977992,OUI
bm25,cesson france,wiki_044515.txt,16.84708919675863,wiki_046323.txt,3.353894383728924,wiki_100496.txt,3.230280762947642,wiki_097553.txt,3.1562204995374197,wiki_005913.txt,3.1264737093240402,OUI
bm25,cesson ville,wiki_044515.txt,14.660660448100245,wiki_051031.txt,4.534209570669127,wiki_010006.txt,4.526759560357086,wiki_040446.txt,4.444123675738311,wiki_002957.txt,4.239254992196687,OUI
bm25,dwight eisenhower,wiki_047750.txt,25.277706490237144,wiki_058559.txt,4.715886870690197,wiki_059423.txt,1.933524906900216,,,,,OUI
bm25,date naissance eisenhower,wiki_047750.txt,14.41310485768178,wiki_040461.txt,8.39784252287064,wiki_092031.txt,8.196271920019665,wiki_044017.txt,6.539128369998352,wiki_004075.txt,6.304358881798823,OUI
bm25,pantagruel,wiki_069094.txt,16.295843480627706,,,,,,,,,OUI
bm25,qui a écrit le pantagruel,wiki_069094.txt,16.295843480627706,wiki_022546.txt,4.9005127363148056,wiki_103719.txt,4.8258357075687,wiki_031841.txt,4.689348703437723,wiki_051442.txt,4.543270160359098,OUI
bm25,martin luther king,wiki_031761.txt,27.51784860188181,wiki_070838.txt,17.45732478199889,wiki_045675.txt,16.56671263869237,wiki_076649.txt,14.567802482820236,wiki_051442.txt,9.399839342063107,OUI
bm25,qui était martin luther king,wiki_031761.txt,27.51784860188181,wiki_045675.txt,18.188548534448294,wiki_070838.txt,17.45732478199889,wiki_076649.txt,14.567802482820236,wiki_051442.txt,9.399839342063107,OUI
bm25,velimir khlebnikov,wiki_106054.txt,33.00918871545351,wiki_064720.txt,-3.2003834118674868,,,,,,,OUI
bm25,qui est velimir khlebnikov,wiki_106054.txt,33.00918871545351,wiki_064720.txt,-3.2003834118674868,,,,,,,OUI
bm25,théorie des cordes,wiki_049671.txt,22.4699520210998,wiki_089130.txt,10.202210901455661,wiki_089143.txt,8.66978454487095,wiki_074202.txt,8.500436650265904,wiki_111364.txt,8.402504263749123,OUI
bm25,theorie cordes,wiki_049671.txt,22.4699520210998,wiki_089130.txt,10.202210901455661,wiki_089143.txt,8.66978454487095,wiki_074202.txt,8.500436650265904,wiki_111364.txt,8.402504263749123,OUI
bm25,métro de paris,wiki_008275.txt,15.19626652496999,wiki_089929.txt,14.744314998737423,wiki_013184.txt,13.336943857247759,wiki_089175.txt,12.121473946668958,wiki_008302.txt,11.822928635218062,OUI
bm25,metropolitain,wiki_005913.txt,6.497567071076968,wiki_101687.txt,6.497567071076968,wiki_063507.txt,5.89657512225344,wiki_102261.txt,5.728475825134825,wiki_013184.txt,5.2628420911286184,OUI
bm25,empire galactique,wiki_050542.txt,18.948206989062612,wiki_078765.txt,10.98678243673794,wiki_094417.txt,9.791619845613141,wiki_008012.txt,9.409539786210729,wiki_087190.txt,7.4743388897848675,OUI
bm25,star wars empire,wiki_050542.txt,30.044060283048253,wiki_106059.txt,26.971622418653187,wiki_003813.txt,24.55581498032997,wiki_068111.txt,16.473888228726167,wiki_048513.txt,11.778061126385062,OUI
bm25,24 heures chrono,wiki_066284.txt,15.492552936622529,wiki_070642.txt,8.156939661798841,wiki_017074.txt,6.59356782168714,wiki_046273.txt,4.759749994661707,wiki_025288.txt,4.665965860881054,OUI
bm25,jack bauer,wiki_066284.txt,18.988057828806117,wiki_017008.txt,8.819415552009648,wiki_107583.txt,8.583134330707242,wiki_106264.txt,8.145073580662258,wiki_003087.txt,6.003473039883583,OUI
bm25,duc d'orléans,wiki_002556.txt,21.168439008518813,wiki_008195.txt,13.702266180428339,wiki_057344.txt,10.348841453698395,wiki_056186.txt,8.44205708591674,wiki_047885.txt,8.41002541928636,OUI
bm25,qui est philippe d'orléans,wiki_002556.txt,21.396803065290747,wiki_057344.txt,10.348841453698395,wiki_053130.txt,8.956243942092893,wiki_056186.txt,8.44205708591674,wiki_060006.txt,8.268955059876617,OUI
bm25,université wurtzbourg,wiki_067132.txt,24.08903830991872,wiki_070598.txt,7.974603376508176,wiki_079457.txt,7.889957762124034,wiki_055895.txt,7.628399381469123,wiki_049628.txt,7.218242846256752,OUI
bm25,wurtzbourg allemagne,wiki_067132.txt,20.945058365323646,wiki_083053.txt,6.919226418517701,wiki_084483.txt,6.344777722037277,wiki_042658.txt,6.172487098575507,wiki_054545.txt,6.034876131492741,OUI
bm25,bernard laporte,wiki_076478.txt,22.149081209248244,wiki_070141.txt,9.228567960996152,wiki_091260.txt,7.667512534302187,wiki_099573.txt,7.215320786557187,wiki_071998.txt,5.644079900000667,OUI
bm25,qui est Bernard Laporte ?,wiki_076478.txt,22.149081209248244,wiki_070141.txt,9.228567960996152,wiki_091260.txt,7.667512534302187,wiki_099573.txt,7.215320786557187,wiki_071998.txt,5.644079900000667,OUI
bm25,Tintin,wiki_068110.txt,12.588632215878345,wiki_005897.txt,11.587868374524742,wiki_005770.txt,10.671109085339921,wiki_005800.txt,10.134485535230809,wiki_005839.txt,8.521728897133674,OUI
bm25,Hergé,wiki_005897.txt,8.78171170634404,wiki_005839.txt,8.521728897133674,wiki_005800.txt,8.465418447853647,wiki_005770.txt,5.977424219399062,wiki_068110.txt,5.936729679027135,OUI
bm25,Marcel Aymé,wiki_046422.txt,24.941757865351367,wiki_109670.txt,10.148307871655168,wiki_088179.txt,8.650086560649942,wiki_047262.txt,8.251336055994221,wiki_072013.txt,7.858075464552584,OUI
bm25,qui est marcel aymé,wiki_046422.txt,24.941757865351367,wiki_109670.txt,10.148307871655168,wiki_088179.txt,8.650086560649942,wiki_047262.txt,8.251336055994221,wiki_072013.txt,7.858075464552584,OUI
bm25,vote à la proportionnelle,wiki_002357.txt,18.99186411808349,wiki_062813.txt,9.786177350684016,wiki_048162.txt,9.510946872769441,wiki_090127.txt,6.382214329844262,wiki_028434.txt,6.31756961391147,OUI
bm25,qu'est-ce que le système de représentation proportionnelle,wiki_002357.txt,23.963209553282653,wiki_089143.txt,9.653942578138398,wiki_069006.txt,7.407511421802215,wiki_102541.txt,6.605762259335121,wiki_090127.txt,6.382214329844262,OUI
bm25,georges haussmann,wiki_047210.txt,22.367371755797627,wiki_074260.txt,8.73569195027309,wiki_055488.txt,8.181143793321874,wiki_052926.txt,8.094327771616635,wiki_109720.txt,7.857778502465402,OUI
bm25,baron haussmann,wiki_047210.txt,22.6302050902955,wiki_071983.txt,9.632191336211047,wiki_101396.txt,6.7019732234427245,wiki_091270.txt,5.562888392504215,wiki_089161.txt,5.299981454028702,OUI
bm25,médecin,wiki_080266.txt,10.357593286469253,wiki_037858.txt,7.765722355324536,wiki_049631.txt,7.211011797947988,wiki_088900.txt,6.523121582309307,wiki_099811.txt,6.272706705343218,OUI
bm25,docteur en médecine,wiki_062457.txt,10.128731105781613,wiki_049631.txt,10.114339718880924,wiki_057686.txt,9.484687893688582,wiki_055089.txt,8.936341560083667,wiki_006792.txt,8.712317981338874,OUI
bm25,istres france,wiki_055201.txt,18.46283339327706,wiki_046323.txt,3.353894383728924,wiki_100496.txt,3.230280762947642,wiki_097553.txt,3.1562204995374197,wiki_005913.txt,3.1264737093240402,OUI
bm25,Istres,wiki_055201.txt,16.30987456055257,,,,,,,,,OUI
bm25,accident navette spatiale,wiki_048831.txt,32.02714757445512,wiki_051958.txt,15.394587426405927,wiki_062670.txt,14.046759713643361,wiki_081898.txt,9.811740428865495,wiki_041991.txt,9.388069211302199,OUI
bm25,navette columbia,wiki_048831.txt,25.679050497627145,wiki_045816.txt,12.2612243477318,wiki_072009.txt,9.932245788110583,wiki_062670.txt,6.124862531607736,wiki_047389.txt,5.930000342770878,OUI
bm25,mycologie,wiki_068792.txt,9.566054908768834,,,,,,,,,OUI
bm25,quels sont les champignons comestibles ?,wiki_068792.txt,15.752547735607083,wiki_045087.txt,11.843492129882174,wiki_024589.txt,9.007430446650115,wiki_009731.txt,7.761261501743139,wiki_046021.txt,6.281286724801097,OUI
bm25,conjonction de coordination,wiki_076532.txt,24.73491044401242,wiki_085306.txt,8.801482072921775,wiki_072126.txt,7.101195263053737,wiki_056980.txt,5.815187327493444,wiki_046615.txt,5.461262892003795,OUI
bm25,conjonction de coordination en français,wiki_076532.txt,26.267030909772593,wiki_085306.txt,8.801482072921775,wiki_072126.txt,7.101195263053737,wiki_056980.txt,5.815187327493444,wiki_046615.txt,5.461262892003795,OUI
bm25,elizabeth reine,wiki_091455.txt,10.864004799286192,wiki_117162.txt,7.88863114059832,wiki_005927.txt,7.469513011400406,wiki_041649.txt,7.327911286141542,wiki_038879.txt,7.306982183387502,OUI
bm25,Elizabeth Ière,wiki_091455.txt,10.864004799286192,wiki_117162.txt,7.88863114059832,wiki_005927.txt,7.469513011400406,wiki_073158.txt,5.348290998343609,wiki_064741.txt,5.044133131075716,OUI
bm25,sébastien loeb,wiki_106675.txt,23.78346571102624,wiki_008089.txt,13.920739189052165,wiki_112022.txt,6.269600120136748,wiki_027186.txt,5.107643742528969,wiki_046323.txt,5.034170992703633,OUI
bm25,Sébastien Loeb nombre titres,wiki_106675.txt,23.78346571102624,wiki_008089.txt,13.920739189052165,wiki_046323.txt,8.603378842101705,wiki_044727.txt,7.861373830046109,wiki_097719.txt,7.409099636627545,OUI
bm25,péplum,wiki_050756.txt,14.408677451359505,wiki_114949.txt,6.286925900676524,,,,,,,OUI
bm25,péplum films,wiki_050756.txt,18.48679620776245,wiki_055156.txt,7.692987443560838,wiki_062549.txt,7.637063128740612,wiki_054861.txt,7.229687810655546,wiki_042377.txt,7.145715107682589,OUI
bm25,Tibet,wiki_070405.txt,14.71586238384927,wiki_072449.txt,12.69202641301622,wiki_075603.txt,10.851474583199925,wiki_095136.txt,10.00865901634186,wiki_082507.txt,8.41851210264549,OUI
bm25,tibet pays,wiki_070405.txt,14.71586238384927,wiki_072449.txt,14.309546123732348,wiki_075603.txt,10.851474583199925,wiki_095136.txt,10.00865901634186,wiki_082507.txt,8.41851210264549,OUI
bm25,Laura Palmer,wiki_005955.txt,20.492329580933724,wiki_034949.txt,6.769367371947105,wiki_099573.txt,5.618680819671239,wiki_085885.txt,3.3908401711285334,wiki_038013.txt,-0.07658642283043393,OUI
bm25,Twin Peaks,wiki_005955.txt,28.759169127579693,wiki_023440.txt,5.309117184943963,,,,,,,OUI
bm25,arnaud tournant,wiki_056712.txt,22.71249618024386,wiki_067619.txt,6.635709337288823,wiki_046481.txt,6.1451328079448935,wiki_091744.txt,4.98709368701604,wiki_042929.txt,4.85878048352603,OUI
bm25,quand est né Arnaud Tournant ?,wiki_056712.txt,24.264456660362804,wiki_097599.txt,7.79041422606382,wiki_067619.txt,7.408435748340468,wiki_029536.txt,6.286994237330527,wiki_046481.txt,6.1451328079448935,OUI
bm25,rugby à xv,wiki_044205.txt,20.67392825814664,wiki_018576.txt,19.53868210171455,wiki_044184.txt,17.059989788903046,wiki_043914.txt,15.67594119992394,wiki_043892.txt,15.358047393870331,OUI
bm25,coupe du monde rugby,wiki_044205.txt,23.062903816194286,wiki_074325.txt,17.21227785236374,wiki_085562.txt,16.723151058491,wiki_097719.txt,16.455793927616178,wiki_076478.txt,15.377638491808742,OUI
bm25,traité de rome,wiki_116932.txt,14.784821353783599,wiki_078514.txt,7.67444545376264,wiki_061098.txt,7.603119463405372,wiki_049512.txt,7.286856856057569,wiki_045016.txt,7.0460730784636105,OUI
bm25,date traité de Rome,wiki_116932.txt,14.784821353783599,wiki_046990.txt,9.175110065329864,wiki_078514.txt,7.67444545376264,wiki_061098.txt,7.603119463405372,wiki_056391.txt,7.394662376730306,OUI
bm25,royaume de naples,wiki_099338.txt,20.62850628300321,wiki_038879.txt,10.864546777323671,wiki_049512.txt,8.619586832296655,wiki_058845.txt,8.576094857495885,wiki_042486.txt,7.0875263248372775,OUI
bm25,histoire Roi de Naples,wiki_099338.txt,18.700301758592076,wiki_058845.txt,12.781746910552656,wiki_038879.txt,12.259357805511339,wiki_049512.txt,11.416685563384725,wiki_053130.txt,7.766177292875939,OUI
bm25,Pierre Savignol,wiki_095665.txt,19.041157066775668,wiki_030979.txt,6.447788120083674,wiki_051568.txt,6.222587908755313,wiki_083118.txt,6.055346697479231,wiki_044285.txt,6.028347374880235,OUI
bm25,opéra savignol,wiki_095665.txt,25.148059099523298,wiki_056096.txt,9.286941677869152,wiki_066065.txt,7.992330489877466,wiki_111356.txt,7.948658337254966,wiki_053322.txt,7.078910955898758,OUI
bm25,brest france,wiki_047494.txt,14.282954276895286,wiki_057163.txt,14.192632127855802,wiki_020542.txt,10.490001437964285,wiki_054099.txt,8.222769452010763,wiki_020213.txt,6.528634912560795,OUI
bm25,Brest Bretagne,wiki_047494.txt,18.16958374530432,wiki_057163.txt,18.16814827775971,wiki_020542.txt,12.215238393518502,wiki_115935.txt,10.041295023171056,wiki_054099.txt,8.222769452010763,OUI
bm25,24 heures du mans,wiki_070642.txt,19.27986616074007,wiki_072503.txt,8.845826042643784,wiki_066284.txt,6.705379762691496,wiki_017074.txt,6.59356782168714,wiki_081109.txt,5.078780465956365,OUI
bm25, date des 24 heures,wiki_066284.txt,8.831995237593752,wiki_070642.txt,8.156939661798841,wiki_046990.txt,7.163872670127855,wiki_017074.txt,6.59356782168714,wiki_040461.txt,4.851416177637425,OUI
bm25,mayotte,wiki_055790.txt,16.105426411606715,wiki_042504.txt,11.229807299203934,,,,,,,OUI
bm25,Ile de Mayotte,wiki_055790.txt,18.990341855838665,wiki_042504.txt,13.836221477174414,wiki_044160.txt,6.768997832737031,wiki_003447.txt,6.740618408088377,wiki_094672.txt,6.582968051225466,OUI
bm25,apollo 9,wiki_043087.txt,12.056863357083326,wiki_061551.txt,10.519147042448644,wiki_081898.txt,8.211988936786376,wiki_062670.txt,5.7554769812711095,wiki_057983.txt,2.307996996608652,OUI
bm25,mission apollo NASA,wiki_043087.txt,24.075896647195016,wiki_062670.txt,17.06425563184913,wiki_081898.txt,12.816244636138794,wiki_048052.txt,11.428884681789024,wiki_066478.txt,11.207421908015228,OUI
bm25,supergirl,wiki_019665.txt,15.161642932996775,,,,,,,,,OUI
bm25,série supergirl,wiki_019665.txt,17.603933662880387,wiki_114986.txt,6.078231116616477,wiki_026884.txt,6.053003474850872,wiki_032034.txt,5.963411020835331,wiki_040239.txt,5.95587411621195,OUI
bm25,vladimir nabokov,wiki_007873.txt,26.978506164784683,wiki_048069.txt,7.039247633274858,wiki_106054.txt,5.353111228211597,wiki_006306.txt,5.180704369453301,wiki_031841.txt,4.952655192053852,OUI
bm25,qui est Nabokov ?,wiki_007873.txt,16.651438282159212,,,,,,,,,OUI
bm25,Star Trek,wiki_048513.txt,28.97916217185618,wiki_003813.txt,10.974816724680649,wiki_106059.txt,10.819434031114259,wiki_050542.txt,10.416739574879312,wiki_101509.txt,7.656144237361826,OUI
bm25,serie star trek,wiki_048513.txt,34.61578838741703,wiki_050542.txt,13.870688423733577,wiki_003813.txt,13.24979341760816,wiki_106059.txt,10.819434031114259,wiki_101509.txt,10.241577560168025,OUI
bm25,patrick balkany,wiki_061802.txt,20.729889745374972,wiki_098126.txt,5.364525337082922,wiki_057452.txt,4.9856600128745026,wiki_089965.txt,4.935975649285795,wiki_063538.txt,4.820861941052041,OUI
bm25,balkany levallois,wiki_061802.txt,22.148594271019796,wiki_074990.txt,6.461342696092129,wiki_041790.txt,5.975886016152079,wiki_013271.txt,5.96268772148622,,,OUI
bm25,pommes de terre,wiki_067668.txt,17.766104891939897,wiki_104549.txt,10.405420372574032,wiki_055790.txt,6.247204567297073,wiki_042977.txt,5.727222769409078,wiki_055144.txt,5.5836852873963245,OUI
bm25,origine pommes de terre,wiki_067668.txt,17.766104891939897,wiki_104549.txt,10.405420372574032,wiki_069459.txt,7.876235509390783,wiki_043018.txt,7.33472615807945,wiki_041805.txt,6.860819540759061,OUI
bm25,train à vapeur,wiki_028276.txt,13.911736702376828,wiki_039819.txt,9.438130512484538,wiki_067601.txt,7.8692975486305015,wiki_012035.txt,6.747442576559197,wiki_107414.txt,5.536473684214325,OUI
bm25,locomotives à vapeur,wiki_028276.txt,17.548850698398283,wiki_034516.txt,13.887452010889234,wiki_061329.txt,11.304475836619517,wiki_039819.txt,9.438130512484538,wiki_107414.txt,5.536473684214325,OUI
bm25,bataille de france,wiki_049182.txt,8.0264605534701,wiki_047808.txt,7.563660481266243,wiki_059679.txt,7.222619610190571,wiki_112022.txt,7.090938622392413,wiki_066109.txt,6.983274933285726,OUI
bm25,quelle était la Bataille de France ?,wiki_066109.txt,8.966456013317401,wiki_059679.txt,8.534879849250917,wiki_027575.txt,8.259541909484057,wiki_104422.txt,8.179374735937909,wiki_049182.txt,8.0264605534701,OUI
bm25,Serbie,wiki_062202.txt,11.683142170082457,wiki_006903.txt,8.666302120167153,wiki_016534.txt,5.4801566869527765,wiki_046703.txt,5.078780465956365,wiki_062625.txt,4.5391863194646564,OUI
bm25,république serbe,wiki_062202.txt,15.232219523584185,wiki_047643.txt,8.035113541403163,wiki_066072.txt,7.395610525178877,wiki_005913.txt,6.985732337508063,wiki_015670.txt,6.448788542646334,OUI
