moteur,requete,doc_top1,score_top1,doc_top2,score_top2,doc_top3,score_top3,doc_top4,score_top4,doc_top5,score_top5,doc_top6,score_top6,doc_top7,score_top7,doc_top8,score_top8,doc_top9,score_top9,doc_top10,score_top10,doc_top11,score_top11,doc_top12,score_top12,doc_top13,score_top13,doc_top14,score_top14,doc_top15,score_top15,doc_top16,score_top16,doc_top17,score_top17,doc_top18,score_top18,doc_top19,score_top19,doc_top20,score_top20,trouve_ou_non
tfidf,langue roumain,wiki_066072.txt,6.6587702429080995,wiki_108139.txt,4.64582087171481,wiki_098464.txt,4.368707362438696,wiki_058433.txt,4.085761670282995,wiki_076757.txt,4.042074538277782,wiki_073990.txt,3.6610747883632384,wiki_068615.txt,3.5575807881562826,wiki_076519.txt,3.363278451298458,wiki_093016.txt,2.994563132580197,wiki_105301.txt,2.9831870841978105,wiki_086447.txt,2.883365208734138,wiki_104167.txt,2.796057625486638,wiki_077241.txt,2.7885950503988717,wiki_048280.txt,2.635684213821071,wiki_081978.txt,2.5126014599267004,wiki_054826.txt,2.479884004009172,wiki_038798.txt,2.409606095291705,wiki_064247.txt,2.3666683840043725,wiki_070126.txt,2.3430679108980645,wiki_018813.txt,2.3240360103796243,OUI
tfidf,langue roumanie,wiki_099964.txt,6.411821316952284,wiki_108139.txt,4.651193642182283,wiki_058433.txt,4.090711562925186,wiki_076757.txt,4.046915425597619,wiki_073990.txt,3.6654067632333764,wiki_068615.txt,3.560815761084204,wiki_076519.txt,3.367034229327744,wiki_098464.txt,3.0836594037053926,wiki_093016.txt,2.9977404652704656,wiki_105301.txt,2.986474213633786,wiki_086447.txt,2.8868209211334523,wiki_104167.txt,2.7987292351732136,wiki_077241.txt,2.7916726041649875,wiki_048280.txt,2.638260020201493,wiki_081978.txt,2.515011898921337,wiki_054826.txt,2.4833528739163238,wiki_038798.txt,2.412142373248997,wiki_070126.txt,2.345691551101957,wiki_018813.txt,2.32690862607322,wiki_006792.txt,2.304662864669421,OUI
tfidf,énergie marine,wiki_090261.txt,7.414751181319386,wiki_082743.txt,5.904357360219724,wiki_072045.txt,4.819784230591603,wiki_075387.txt,4.695623908011997,wiki_102194.txt,3.907649301929718,wiki_002699.txt,3.5925935792640873,wiki_078765.txt,3.571247546458191,wiki_094224.txt,3.4857017242087096,wiki_032315.txt,3.383771231327499,wiki_028578.txt,3.3074940694656396,wiki_089998.txt,3.216363320143877,wiki_094484.txt,3.1544646927899502,wiki_105818.txt,2.916797512830035,wiki_099409.txt,2.882662784528821,wiki_107414.txt,2.853321437068631,wiki_059304.txt,2.8373492107734415,wiki_058008.txt,2.7935845410190847,wiki_041921.txt,2.7829660896273687,wiki_021379.txt,2.637207024565874,wiki_089973.txt,2.590749864649781,OUI
tfidf,définition énergie des mers,wiki_090261.txt,9.155768698759898,wiki_082743.txt,5.882007367602516,wiki_094224.txt,4.989298718011083,wiki_075387.txt,4.678978734091934,wiki_044774.txt,4.2633133622795905,wiki_102194.txt,3.8933610396211957,wiki_098098.txt,3.8227145910649796,wiki_002699.txt,3.5770202895609504,wiki_078765.txt,3.5563939069008295,wiki_029196.txt,3.4552148580222255,wiki_032315.txt,3.371567268270838,wiki_028578.txt,3.295678282570681,wiki_089998.txt,3.2051593403131027,wiki_070405.txt,2.9849682240624142,wiki_082738.txt,2.928195622346717,wiki_105818.txt,2.9054178291385635,wiki_107414.txt,2.841752161212377,wiki_058008.txt,2.7838998471123215,wiki_021379.txt,2.6289965047412,wiki_089973.txt,2.581824637148938,OUI
tfidf,où est tianjin,wiki_013117.txt,9.290484550236977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OUI
tfidf,tianjin chine,wiki_013117.txt,12.770085639458909,wiki_060088.txt,4.6624931362218245,wiki_013271.txt,4.582459186301765,wiki_062857.txt,4.044349372034444,wiki_070405.txt,3.9834998987103702,wiki_013306.txt,3.925139615822101,wiki_041842.txt,3.9132194528548796,wiki_054732.txt,3.4431991294369637,wiki_118061.txt,3.2094618211490378,wiki_000862.txt,3.0542872344430845,wiki_071169.txt,2.951469164982643,wiki_087190.txt,2.930296640051171,wiki_102194.txt,2.725025619163757,wiki_027494.txt,2.697234729343739,wiki_078360.txt,2.4429000712837214,wiki_021077.txt,1.7079227250086209,wiki_071504.txt,1.7065837667321333,wiki_087155.txt,1.6981772839930582,wiki_006559.txt,1.6761385832205342,wiki_021068.txt,1.6637276182001217,OUI
tfidf,château de gaillard,wiki_090155.txt,13.131641591608334,wiki_068087.txt,4.81406996027101,wiki_062953.txt,4.609150376510607,wiki_025851.txt,4.108083012286875,wiki_070215.txt,3.2782660013206617,wiki_055283.txt,2.792873956981413,wiki_045433.txt,2.6438332738060675,wiki_053173.txt,2.601037939057216,wiki_042958.txt,2.5885646965545264,wiki_004889.txt,2.585358795837056,wiki_022483.txt,2.5507556715869164,wiki_080139.txt,2.5258089256686693,wiki_036201.txt,2.5073644761914693,wiki_069052.txt,2.4957460772740134,wiki_078178.txt,2.494109157197273,wiki_075493.txt,2.323432433900249,wiki_012237.txt,2.312169558128433,wiki_066211.txt,1.8484642703951546,wiki_088505.txt,1.7751983045727617,wiki_047494.txt,1.627889655929014,OUI
tfidf,chateau gaillard,wiki_090155.txt,13.131641591608334,wiki_068087.txt,4.81406996027101,wiki_062953.txt,4.609150376510607,wiki_025851.txt,4.108083012286875,wiki_070215.txt,3.2782660013206617,wiki_055283.txt,2.792873956981413,wiki_045433.txt,2.6438332738060675,wiki_053173.txt,2.601037939057216,wiki_042958.txt,2.5885646965545264,wiki_004889.txt,2.585358795837056,wiki_022483.txt,2.5507556715869164,wiki_080139.txt,2.5258089256686693,wiki_036201.txt,2.5073644761914693,wiki_069052.txt,2.4957460772740134,wiki_078178.txt,2.494109157197273,wiki_075493.txt,2.323432433900249,wiki_012237.txt,2.312169558128433,wiki_066211.txt,1.8484642703951546,wiki_088505.txt,1.7751983045727617,wiki_047494.txt,1.627889655929014,OUI
tfidf,qu'est-ce que la 6e armée,wiki_016480.txt,9.758766961348147,wiki_011198.txt,6.955276547704917,wiki_069878.txt,3.4565647520751126,wiki_013083.txt,3.426929981293406,wiki_044519.txt,3.4047608405922647,wiki_093685.txt,3.310565748929509,wiki_091260.txt,3.1342376783984847,wiki_054206.txt,3.0854917813394556,wiki_039825.txt,2.681116087670282,wiki_107548.txt,2.5948491458300373,wiki_097875.txt,2.5595742909600308,wiki_069538.txt,2.551778589951295,wiki_042486.txt,2.4861669121022216,wiki_033336.txt,2.47619822750585,wiki_047617.txt,2.4388684826225138,wiki_033683.txt,2.3755389472359014,wiki_004967.txt,2.219134832070991,wiki_074411.txt,2.2185341107991876,wiki_107046.txt,2.151103396765479,wiki_110773.txt,2.1007117984500563,OUI
tfidf,6e armee ottomane,wiki_016480.txt,13.560154846546238,wiki_011198.txt,6.9278010266380905,wiki_112022.txt,5.560310808328178,wiki_046669.txt,4.109282725616447,wiki_080341.txt,3.916863934188523,wiki_069878.txt,3.4379534419366693,wiki_013083.txt,3.410616124430011,wiki_044519.txt,3.3894092573880292,wiki_093685.txt,3.2993572714290202,wiki_091260.txt,3.1258522430371936,wiki_054206.txt,3.076544189378914,wiki_039825.txt,2.674504198978863,wiki_107548.txt,2.5861887936846757,wiki_097875.txt,2.5524611957688026,wiki_069538.txt,2.543445180885279,wiki_042486.txt,2.4786193428115366,wiki_033336.txt,2.468497734123871,wiki_047617.txt,2.431862681854226,wiki_047643.txt,2.4143893085703967,wiki_064451.txt,2.412094130512895,OUI
tfidf,course à pied,wiki_042186.txt,7.655033453684117,wiki_019479.txt,6.412306556626238,wiki_024632.txt,4.937697804649529,wiki_046503.txt,4.464678064412734,wiki_116705.txt,4.461565427273656,wiki_061098.txt,3.9484207543171377,wiki_092993.txt,3.756257519320882,wiki_072503.txt,3.635682323011112,wiki_070642.txt,3.608163295293612,wiki_025288.txt,3.1995032036443556,wiki_062858.txt,3.0864903766735017,wiki_052692.txt,3.0077980468133783,wiki_033583.txt,2.6703229188558737,wiki_042706.txt,2.389698633713071,wiki_079616.txt,1.8973021381478292,wiki_006486.txt,1.892033221109899,wiki_080413.txt,1.8805317019133123,wiki_062330.txt,1.865293859322389,wiki_034669.txt,1.85566299995208,wiki_044519.txt,1.840516702430193,OUI
tfidf,trail,wiki_042186.txt,8.901572862305779,wiki_046295.txt,5.702898060177555,wiki_081831.txt,2.8697277989463705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OUI
tfidf,david guetta,wiki_101989.txt,12.927914412179463,wiki_087117.txt,4.899979467292792,wiki_102668.txt,4.35852609260104,wiki_106371.txt,4.157516477387441,wiki_040507.txt,3.5657644313302623,wiki_047750.txt,3.2588249844043573,wiki_083747.txt,3.0176505187222418,wiki_060455.txt,2.751344717292274,wiki_029224.txt,1.7542508114078186,wiki_115557.txt,1.6909507421391616,wiki_050756.txt,1.6526022047370368,wiki_052333.txt,1.637950508350332,wiki_085885.txt,1.6305110363665012,wiki_067391.txt,1.617484163310295,wiki_092993.txt,1.612721378015889,wiki_078186.txt,1.6099772709052076,wiki_067860.txt,1.6018434702760354,wiki_086752.txt,1.6015880207428719,wiki_073407.txt,1.5576296606361144,wiki_058220.txt,1.5488848514918387,OUI
tfidf,David Guetta DJ,wiki_101989.txt,18.62377684431034,wiki_117506.txt,7.431002356835318,wiki_087117.txt,4.8900878884873356,wiki_102668.txt,4.349236112246059,wiki_106371.txt,4.150311993251489,wiki_040507.txt,3.5588527050521797,wiki_047750.txt,3.2528571651022666,wiki_083747.txt,3.0130242897212636,wiki_096588.txt,2.9746668132875604,wiki_060455.txt,2.747658736416123,wiki_029224.txt,1.749784720714314,wiki_115557.txt,1.6875651726981664,wiki_050756.txt,1.6486991078927624,wiki_052333.txt,1.634408184498796,wiki_085885.txt,1.628168675024495,wiki_067391.txt,1.614614834018595,wiki_092993.txt,1.6095038124620038,wiki_078186.txt,1.6073256678453423,wiki_067860.txt,1.5990953763861875,wiki_086752.txt,1.5984490977353871,OUI
tfidf,cesson france,wiki_044515.txt,8.791851888381185,wiki_046323.txt,1.8339876538315343,wiki_100496.txt,1.740162558661593,wiki_097553.txt,1.7014941607129692,wiki_085389.txt,1.660966967123192,wiki_005913.txt,1.6590097771066405,wiki_004558.txt,1.6484325323485223,wiki_028989.txt,1.6434946109144066,wiki_073033.txt,1.638360008997642,wiki_072503.txt,1.6120335608908252,wiki_052194.txt,1.5633872341383015,wiki_097719.txt,1.5442375853306032,wiki_102261.txt,1.5426173571951027,wiki_072248.txt,1.5259126285742721,wiki_038879.txt,1.5061332748325396,wiki_017344.txt,1.5024821581502208,wiki_080341.txt,1.4959330759423681,wiki_085562.txt,1.493775018339666,wiki_076478.txt,1.4900173603204707,wiki_061551.txt,1.4666054931802908,OUI
tfidf,cesson ville,wiki_044515.txt,7.742603327726114,wiki_010006.txt,2.4652898959245597,wiki_051031.txt,2.4545983384290664,wiki_040446.txt,2.3948262306200516,wiki_105297.txt,2.263185871768512,wiki_002957.txt,2.243915516885448,wiki_057992.txt,2.236716012663834,wiki_108562.txt,2.224056253894915,wiki_096117.txt,2.193916823976152,wiki_023173.txt,2.1377608284864076,wiki_006640.txt,2.128061283697884,wiki_077914.txt,2.1255129034780373,wiki_090178.txt,2.119845947375134,wiki_010527.txt,2.050004451644134,wiki_044483.txt,2.0487205730555513,wiki_103446.txt,2.0407106973308475,wiki_000823.txt,2.0368370172173855,wiki_099108.txt,2.0182150297482404,wiki_059470.txt,1.9782424161589969,wiki_103637.txt,1.9674887944388022,OUI
tfidf,dwight eisenhower,wiki_047750.txt,13.278444057842488,wiki_058559.txt,1.7872639245788422,wiki_059423.txt,0.6149748153579685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OUI
tfidf,date naissance eisenhower,wiki_047750.txt,7.768300748238514,wiki_040461.txt,3.802124599158061,wiki_092031.txt,3.7811489785931154,wiki_071714.txt,3.081862996310322,wiki_108337.txt,3.078633425149343,wiki_044017.txt,2.7848872470684256,wiki_004075.txt,2.7271658694760026,wiki_104221.txt,2.718846374510744,wiki_102541.txt,2.688571954342865,wiki_001539.txt,2.6157261158108316,wiki_103446.txt,2.5648036078149703,wiki_070048.txt,2.550647771381081,wiki_042929.txt,2.457990452749028,wiki_068615.txt,2.4115761768341413,wiki_093527.txt,2.340518330118654,wiki_041649.txt,2.31457805862977,wiki_057839.txt,2.278083369602657,wiki_002710.txt,2.261533761655634,wiki_067397.txt,2.225994177067651,wiki_111700.txt,2.2203866544018847,OUI
tfidf,pantagruel,wiki_069094.txt,8.940605160822452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OUI
tfidf,qui a écrit le pantagruel,wiki_069094.txt,8.926490169809721,wiki_022546.txt,2.360529037114679,wiki_103719.txt,2.3298500182832877,wiki_031841.txt,2.2756640813157087,wiki_051442.txt,2.2203162757657418,wiki_045675.txt,2.0562380796772985,wiki_029224.txt,1.473262448609195,wiki_019590.txt,1.4620656159459076,wiki_022380.txt,1.4594344984293273,wiki_031567.txt,1.45782115358613,wiki_101678.txt,1.4572451982150558,wiki_036292.txt,1.453542114418496,wiki_023219.txt,1.4532232959610982,wiki_025907.txt,1.4517946814565477,wiki_017944.txt,1.451412492419532,wiki_034949.txt,1.4510094109263125,wiki_028777.txt,1.4495155971947264,wiki_008450.txt,1.4492059078478556,wiki_026870.txt,1.4477125642200732,wiki_037238.txt,1.4337315706859224,OUI
tfidf,martin luther king,wiki_031761.txt,14.599645089946485,wiki_070838.txt,8.89770470098263,wiki_045675.txt,8.524363981591241,wiki_076649.txt,6.270999700839627,wiki_051442.txt,4.970426042494876,wiki_049219.txt,4.664428518976646,wiki_053572.txt,4.526263090583917,wiki_055286.txt,4.465745375097542,wiki_049372.txt,4.41033639998336,wiki_010901.txt,3.9305411174972233,wiki_093425.txt,3.618012130038279,wiki_108818.txt,3.612506107128822,wiki_071247.txt,3.539805741923575,wiki_062773.txt,3.4840705885840926,wiki_085562.txt,3.456001305317581,wiki_111700.txt,3.3152432676807058,wiki_007563.txt,3.189405838692267,wiki_019368.txt,3.035705235971115,wiki_115953.txt,2.6449564254976323,wiki_108470.txt,2.601391397736038,OUI
tfidf,qui était martin luther king,wiki_031761.txt,14.594952983274796,wiki_045675.txt,9.258993316752738,wiki_070838.txt,8.895221676900578,wiki_076649.txt,6.269112779141818,wiki_051442.txt,4.968973080656503,wiki_049219.txt,4.663244650398999,wiki_053572.txt,4.525337727529711,wiki_055286.txt,4.464615827779174,wiki_049372.txt,4.408880625394386,wiki_010901.txt,3.9296106960557977,wiki_093425.txt,3.6170514698931515,wiki_108818.txt,3.6116618079377636,wiki_071247.txt,3.539076159648074,wiki_062773.txt,3.4832269944967233,wiki_085562.txt,3.455092666036685,wiki_111700.txt,3.3144483622021097,wiki_116245.txt,3.240733614973608,wiki_007563.txt,3.1887891648040503,wiki_019368.txt,3.0350894879611823,wiki_115953.txt,2.64434988018855,OUI
tfidf,velimir khlebnikov,wiki_106054.txt,18.277767134604396,wiki_064720.txt,-3.8153636843016674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OUI
tfidf,qui est velimir khlebnikov,wiki_106054.txt,18.277767134604396,wiki_064720.txt,-3.8153636843016674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OUI
tfidf,théorie des cordes,wiki_049671.txt,12.131972956289133,wiki_089130.txt,5.197126252916802,wiki_089143.txt,4.7260416043440205,wiki_074202.txt,4.609902706241735,wiki_111364.txt,4.524981747948855,wiki_084607.txt,3.94243046299556,wiki_063894.txt,3.705224551634006,wiki_102754.txt,3.493880783253689,wiki_042244.txt,3.4166330522213197,wiki_039022.txt,3.294429413866748,wiki_029881.txt,2.820246640760845,wiki_044017.txt,2.8082778337372467,wiki_027689.txt,2.756309743263627,wiki_050792.txt,2.7298613782060377,wiki_058008.txt,2.68455331230179,wiki_105108.txt,2.6795674894904122,wiki_074279.txt,2.645367891699932,wiki_096971.txt,2.6366806445045228,wiki_107978.txt,2.3986635099888836,wiki_042483.txt,1.7369819980074461,OUI
tfidf,theorie cordes,wiki_049671.txt,12.131972956289133,wiki_089130.txt,5.197126252916802,wiki_089143.txt,4.7260416043440205,wiki_074202.txt,4.609902706241735,wiki_111364.txt,4.524981747948855,wiki_084607.txt,3.94243046299556,wiki_063894.txt,3.705224551634006,wiki_102754.txt,3.493880783253689,wiki_042244.txt,3.4166330522213197,wiki_039022.txt,3.294429413866748,wiki_029881.txt,2.820246640760845,wiki_044017.txt,2.8082778337372467,wiki_027689.txt,2.756309743263627,wiki_050792.txt,2.7298613782060377,wiki_058008.txt,2.68455331230179,wiki_105108.txt,2.6795674894904122,wiki_074279.txt,2.645367891699932,wiki_096971.txt,2.6366806445045228,wiki_107978.txt,2.3986635099888836,wiki_042483.txt,1.7369819980074461,OUI
tfidf,métro de paris,wiki_008275.txt,8.19590055195943,wiki_089929.txt,7.860346864158871,wiki_013184.txt,6.960062798178035,wiki_089175.txt,6.235352997975564,wiki_008302.txt,5.954325146146701,wiki_110110.txt,5.725171810483156,wiki_113153.txt,4.59087525197055,wiki_103469.txt,3.168815126535391,wiki_093639.txt,3.084725512833681,wiki_090127.txt,2.720543526271117,wiki_033325.txt,2.585133224055465,wiki_073892.txt,2.577186192285822,wiki_003906.txt,2.420768588208607,wiki_064458.txt,2.343575316184505,wiki_111356.txt,2.342775322700103,wiki_059456.txt,2.325657290775085,wiki_047210.txt,2.3083721866798563,wiki_073838.txt,2.2726874239922057,wiki_085562.txt,2.244726220123165,wiki_010527.txt,2.22655933724638,OUI
tfidf,metropolitain,wiki_005913.txt,2.7527351932431485,wiki_101687.txt,2.735791875609571,wiki_063507.txt,2.581519054332802,wiki_102261.txt,2.5378142788133,wiki_013184.txt,2.3901886404984585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OUI
tfidf,empire galactique,wiki_050542.txt,10.16262155748106,wiki_078765.txt,5.608359484726491,wiki_008012.txt,4.579709486888116,wiki_094417.txt,4.541387580583183,wiki_087190.txt,4.254728023720046,wiki_113000.txt,3.8476919472131383,wiki_083254.txt,3.640256119802159,wiki_076456.txt,3.5736948119211376,wiki_089161.txt,3.15251539976048,wiki_074804.txt,2.864690047891524,wiki_097553.txt,2.841238711516343,wiki_049701.txt,2.7266686337780195,wiki_072248.txt,2.5295578576911444,wiki_060854.txt,2.5093353468774406,wiki_046234.txt,2.506662119317336,wiki_062878.txt,2.4455131011355333,wiki_040231.txt,2.3517347791337104,wiki_008741.txt,2.319173640970379,wiki_090573.txt,2.265031742837304,wiki_094883.txt,2.2173886809466152,OUI
tfidf,star wars empire,wiki_050542.txt,16.142549223767563,wiki_106059.txt,14.249098614687403,wiki_003813.txt,13.299628024931705,wiki_068111.txt,8.04249049479749,wiki_048513.txt,6.517867142941626,wiki_087190.txt,4.246801466748306,wiki_113000.txt,3.840944124997089,wiki_101509.txt,3.707381219420728,wiki_083254.txt,3.63453282917689,wiki_076456.txt,3.5681417466375778,wiki_105910.txt,3.226886868003919,wiki_089161.txt,3.147541167644911,wiki_074804.txt,2.859366217654544,wiki_097553.txt,2.8359083279968162,wiki_049701.txt,2.722336777720149,wiki_072248.txt,2.524895610122316,wiki_060854.txt,2.505245914256912,wiki_046234.txt,2.503175481776996,wiki_062878.txt,2.4417773796430176,wiki_040231.txt,2.348157631581795,OUI
tfidf,24 heures chrono,wiki_066284.txt,7.739076433768869,wiki_070642.txt,4.225703514814509,wiki_017074.txt,3.1875296935661424,wiki_046273.txt,1.9692179607939289,wiki_025288.txt,1.9452655540930222,wiki_046503.txt,1.924807470706526,wiki_004259.txt,1.9072497754767188,wiki_065573.txt,1.9046966274582904,wiki_050867.txt,1.8432648521308985,wiki_089129.txt,1.8223814419069353,wiki_050093.txt,1.8197558881542584,wiki_059873.txt,1.8123610840082116,wiki_090850.txt,1.8108082151110416,wiki_080758.txt,1.7999887853582297,wiki_074029.txt,1.7907537438670458,wiki_072503.txt,1.7830090608898554,wiki_007658.txt,1.7811182407140211,wiki_073838.txt,1.7785611412865918,wiki_108845.txt,1.755356515666708,wiki_075286.txt,1.7211653190696172,OUI
tfidf,jack bauer,wiki_066284.txt,9.58154361288422,wiki_017008.txt,4.580823100159846,wiki_107583.txt,4.455543989587666,wiki_106264.txt,4.122118521890162,wiki_003087.txt,2.7126032088334404,wiki_041502.txt,2.12589352492783,wiki_041151.txt,2.07525907330153,wiki_101242.txt,2.01528059235954,wiki_044985.txt,2.009326469623498,wiki_108337.txt,2.007584404768392,wiki_056638.txt,1.9710936748160708,wiki_061183.txt,1.9402661180880334,wiki_005955.txt,1.8808113029235793,wiki_116245.txt,1.859486107805857,wiki_045426.txt,1.8466828042687824,wiki_023151.txt,1.8388091266684168,wiki_001607.txt,1.7943300136312328,wiki_085885.txt,1.1506950753982037,wiki_059208.txt,0.9060862538320035,wiki_061117.txt,0.7072203153151897,OUI
